618	169	206	1648	10	(6,12),(48,19),(56,16),(72,10),(73,16),(115,12),(128,7),(137,16),(142,8),(190,14)
618	170	197	1603	7	(10,20),(11,11),(29,5),(94,17),(98,15),(140,8),(164,10)
619	171	259	1914	1	(186,19)
625	172	273	1990	8	(39,9),(52,6),(98,15),(106,10),(112,8),(138,13),(144,6),(166,12)
629	173	283	2044	3	(17,19),(140,20),(193,9)
636	174	171	1491	4	(23,12),(61,20),(77,14),(147,12)
642	175	208	1682	5	(17,7),(62,16),(122,11),(141,9),(182,16)
642	176	208	1682	5	(21,15),(53,5),(152,18),(182,7),(201,8)
644	177	271	1999	3	(29,15),(39,10),(101,11)
649	178	121	1254	4	(36,13),(73,9),(88,15),(106,18)
656	179	126	1286	10	(11,14),(29,18),(53,20),(59,7),(79,6),(81,10),(86,10),(100,15),(100,13),(125,14)
657	180	143	1372	9	(13,16),(19,18),(41,18),(70,20),(74,12),(107,18),(121,5),(123,13),(126,19)
659	181	99	1154	7	(18,15),(21,16),(38,8),(47,16),(67,16),(84,7),(92,19)
662	182	137	1347	5	(36,11),(93,15),(97,7),(120,18),(133,17)
665	183	72	1025	9	(12,6),(19,16),(23,10),(33,15),(36,10),(41,18),(54,17),(57,8),(72,15)
671	184	184	1591	3	(3,12),(42,20),(75,15)
674	185	268	2014	5	(25,19),(46,17),(66,18),(137,13),(243,15)
674	186	143	1389	5	(13,8),(44,7),(62,18),(85,5),(129,15)
679	187	85	1104	5	(1,12),(31,7),(35,8),(44,18),(46,9)
685	188	146	1415	5	(25,6),(54,14),(66,5),(83,14),(116,17)
692	189	156	1472	7	(3,15),(38,16),(115,14),(125,10),(137,14),(151,9),(154,8)
695	190	126	1325	9	(17,7),(28,18),(63,20),(64,6),(70,13),(71,15),(77,19),(106,14),(107,7)
701	191	218	1791	4	(1,20),(53,16),(129,20),(192,9)
703	192	188	1643	6	(77,9),(105,10),(143,15),(152,16),(156,11),(157,17)
704	193	234	1874	5	(12,7),(62,7),(78,17),(189,6),(211,20)
709	194	242	1919	3	(24,8),(123,13),(150,9)
710	195	148	1450	1	(82,15)
712	196	72	1072	2	(39,13),(42,8)
713	197	176	1593	6	(6,16),(10,18),(51,11),(84,17),(118,10),(128,7)
716	198	199	1711	5	(17,7),(18,20),(164,7),(170,17),(198,5)
720	199	271	2075	8	(52,12),(81,7),(127,15),(146,14),(165,7),(171,11),(174,7),(207,13)
724	200	277	2109	4	(10,8),(136,7),(212,17),(260,9)
731	201	86	1161	8	(34,7),(36,12),(37,15),(54,7),(55,7),(66,17),(75,11),(78,16)
731	202	151	1486	9	(24,20),(27,11),(30,17),(65,14),(81,7),(96,15),(96,6),(137,17),(150,10)
734	203	87	1169	9	(7,7),(12,19),(36,9),(40,18),(48,8),(53,11),(55,12),(59,12),(70,14)
740	204	284	2160	7	(36,12),(50,10),(61,15),(197,7),(212,19),(228,8),(228,19)
746	205	165	1571	6	(3,5),(77,11),(82,20),(134,16),(157,17),(158,19)
752	206	158	1542	6	(35,16),(100,9),(108,7),(117,19),(146,12),(158,5)
755	207	73	1120	6	(9,17),(13,6),(13,9),(20,5),(22,7),(27,6)
761	208	83	1176	4	(36,16),(37,20),(51,7),(83,6)
765	209	104	1285	1	(5,11)
772	210	239	1967	7	(27,7),(70,12),(92,9),(155,16),(158,20),(163,12),(209,6)
776	211	279	2171	8	(4,15),(6,7),(35,9),(83,20),(84,11),(109,9),(193,14),(194,20)
780	212	161	1585	5	(17,18),(27,17),(61,16),(87,5),(147,14)
780	213	137	1465	10	(11,18),(13,16),(19,8),(51,18),(66,5),(75,6),(78,7),(118,18),(134,15),(137,12)
784	214	192	1744	10	(11,16),(13,14),(16,19),(31,14),(33,6),(49,18),(122,18),(136,10),(191,14),(191,5)
789	215	70	1139	5	(0,16),(9,19),(20,10),(23,20),(67,17)
791	216	80	1191	2	(45,6),(56,9)
793	217	281	2198	4	(129,7),(186,11),(218,17),(234,17)
797	218	278	2187	7	(32,16),(60,8),(104,19),(146,19),(192,7),(214,5),(221,6)
802	219	18	892	7	(2,12),(2,11),(2,17),(2,7),(2,13),(8,6),(9,7)
807	220	196	1787	8	(28,18),(84,5),(92,11),(131,6),(141,5),(190,19),(191,8),(192,10)
809	221	182	1719	8	(23,11),(26,7),(73,15),(97,12),(112,5),(120,9),(128,18),(155,18)
811	222	35	986	2	(13,12),(19,5)
812	223	273	2177	0	
817	224	12	877	3	(0,10),(3,14),(10,7)
817	225	175	1692	4	(56,14),(63,19),(159,19),(166,9)
818	226	70	1168	3	(0,16),(17,10),(36,12)
825	227	196	1805	0	
827	228	229	1972	2	(102,9),(130,5)
831	229	25	956	0	
834	230	72	1194	5	(9,8),(24,13),(41,12),(42,15),(54,17)
838	231	136	1518	7	(23,8),(34,19),(57,9),(60,17),(71,10),(91,8),(115,10)
841	232	53	1106	10	(4,6),(4,10),(15,8),(17,20),(23,13),(25,17),(27,17),(37,18),(44,13),(48,19)
846	233	200	1846	4	(7,14),(41,15),(60,19),(133,6)
851	234	162	1661	3	(20,20),(76,16),(97,15)
854	235	189	1799	4	(0,9),(82,17),(110,6),(178,16)
854	236	170	1704	8	(15,19),(33,5),(36,8),(39,20),(127,6),(137,10),(152,5),(162,15)
857	237	228	1997	2	(26,18),(38,14)
860	238	114	1430	6	(33,7),(50,16),(52,13),(55,16),(84,20),(111,13)
861	239	207	1896	10	(70,16),(82,18),(120,9),(124,20),(135,16),(137,13),(153,9),(197,6),(202,6),(207,8)
866	240	171	1721	5	(12,20),(64,10),(80,15),(152,13),(156,8)
867	241	119	1462	5	(13,17),(29,16),(48,12),(80,15),(96,17)
872	242	292	2332	2	(2,10),(280,18)
878	243	283	2293	4	(21,12),(23,20),(150,13),(155,13)
882	244	299	2377	2	(129,5),(214,10)
886	245	280	2286	0	
889	246	128	1529	9	(24,10),(44,12),(52,7),(55,11),(59,15),(84,8),(85,17),(108,19),(127,13)
889	247	59	1184	7	(0,20),(23,18),(26,7),(27,20),(33,19),(36,10),(55,18)
892	248	225	2017	7	(51,15),(73,20),(138,8),(140,14),(149,7),(169,15),(175,6)
897	249	286	2327	5	(41,16),(65,19),(89,17),(145,19),(269,9)
898	250	260	2198	5	(85,12),(181,6),(189,16),(233,16),(240,19)
899	251	269	2244	9	(14,7),(20,9),(113,19),(139,19),(170,12),(174,8),(194,8),(196,20),(259,13)
902	252	74	1272	0	
909	253	85	1334	3	(8,8),(25,19),(40,13)
915	254	288	2355	10	(4,13),(5,20),(68,16),(76,18),(154,17),(178,16),(200,14),(249,15),(263,12),(271,6)
917	255	150	1667	7	(22,18),(23,13),(28,20),(35,6),(103,15),(109,5),(136,6)
924	256	238	2114	4	(0,20),(125,12),(129,5),(137,20)
930	257	85	1355	1	(85,11)
934	258	180	1834	7	(29,15),(54,16),(71,7),(74,5),(85,9),(92,13),(173,18)
937	259	239	2132	5	(108,20),(122,7),(132,13),(137,11),(177,16)
943	260	80	1343	9	(0,15),(23,7),(23,18),(36,14),(59,19),(59,11),(61,18),(66,14),(70,17)
944	261	214	2014	10	(17,15),(23,20),(66,6),(95,7),(99,19),(118,13),(125,13),(164,6),(166,11),(168,9)
951	262	193	1916	0	
953	263	235	2128	3	(78,20),(87,15),(156,9)
953	264	17	1038	10	(0,10),(2,13),(3,14),(6,17),(11,6),(12,15),(14,8),(15,18),(16,5),(17,16)
958	265	136	1638	0	
963	266	139	1658	10	(19,19),(35,11),(50,18),(62,14),(80,17),(88,18),(90,10),(95,18),(120,11),(131,6)
966	267	258	2256	3	(7,20),(38,9),(187,18)
967	268	86	1397	5	(25,17),(28,7),(36,20),(50,10),(70,20)
967	269	281	2372	2	(102,10),(211,10)
969	270	173	1834	8	(9,19),(35,20),(43,10),(79,16),(93,5),(108,16),(128,14),(162,8)
976	271	170	1826	2	(109,9),(114,12)
977	272	43	1192	0	
983	273	154	1753	1	(90,18)
986	274	222	2096	0	
986	275	256	2266	7	(69,8),(106,9),(117,19),(152,9),(155,20),(187,19),(193,14)
993	276	182	1903	5	(18,13),(28,18),(41,12),(105,12),(131,5)
997	277	33	1162	7	(7,15),(9,6),(12,7),(17,14),(22,18),(22,16),(25,15)
1004	278	113	1569	2	(11,10),(19,17)
1008	279	282	2418	8	(61,19),(76,9),(85,16),(88,18),(103,12),(178,9),(180,11),(191,18)
1014	280	208	2054	4	(24,6),(27,10),(135,15),(198,10)
1021	281	22	1131	10	(1,11),(1,10),(3,10),(3,20),(6,10),(7,10),(9,5),(10,16),(15,20),(22,19)
1028	282	213	2093	2	(76,10),(117,8)
1035	283	244	2255	2	(133,14),(231,10)
1035	284	276	2415	3	(136,6),(179,9),(192,17)
1037	285	283	2452	2	(267,8),(271,15)
1037	286	120	1637	9	(8,18),(14,12),(45,16),(53,8),(72,5),(74,20),(87,6),(89,16),(101,10)
1040	287	296	2520	0	
1045	288	248	2285	9	(5,12),(46,18),(90,19),(135,18),(156,9),(178,7),(198,18),(204,6),(218,11)
1051	289	113	1616	4	(26,16),(53,6),(54,10),(99,15)
1053	290	288	2493	2	(34,16),(232,19)
1056	291	94	1526	6	(1,10),(22,5),(24,13),(31,14),(54,20),(59,10)
1063	292	200	2063	4	(10,11),(51,6),(68,14),(122,10)
1064	293	156	1844	10	(33,11),(34,8),(35,7),(46,19),(62,15),(70,9),(88,7),(126,15),(130,20),(146,14)
1066	294	281	2471	0	
1070	295	283	2485	6	(58,17),(157,5),(188,11),(189,5),(218,19),(271,10)
1076	296	275	2451	7	(5,20),(60,5),(66,12),(148,8),(163,13),(196,9),(261,13)
1079	297	131	1734	6	(8,16),(61,20),(62,16),(79,15),(108,15),(120,15)
1085	298	205	2110	7	(36,16),(48,7),(85,11),(144,12),(153,16),(168,11),(199,10)
1089	299	253	2354	3	(65,19),(143,10),(245,8)
1093	300	289	2538	5	(48,14),(132,15),(144,12),(280,11),(285,6)
1094	301	126	1724	6	(7,7),(28,7),(28,14),(73,12),(79,19),(124,15)
1100	302	87	1535	5	(3,8),(15,11),(66,14),(70,19),(83,8)
1102	303	177	1987	1	(4,5)
1107	304	272	2467	8	(52,10),(54,12),(65,14),(119,12),(151,11),(194,11),(202,5),(241,8)
1113	305	93	1578	5	(1,11),(25,20),(31,17),(44,11),(58,9)
1119	306	111	1674	1	(44,10)
1123	307	271	2478	1	(219,5)
1123	308	35	1298	1	(4,15)
1124	309	44	1344	7	(1,14),(6,6),(14,15),(15,16),(28,17),(42,6),(44,14)
1126	310	119	1721	4	(17,15),(35,20),(67,15),(71,19)
1126	311	139	1821	10	(18,10),(28,13),(62,7),(68,13),(78,13),(84,13),(110,9),(114,16),(117,7),(135,8)
1126	312	206	2156	9	(76,6),(92,6),(118,16),(123,13),(128,14),(129,15),(142,13),(148,10),(181,6)
1126	313	42	1336	9	(1,17),(2,7),(10,6),(26,10),(26,9),(33,8),(36,19),(36,17),(36,10)
1128	314	299	2623	4	(15,6),(49,19),(68,13),(175,10)
1134	315	139	1829	5	(8,5),(12,8),(62,8),(77,8),(100,6)
1138	316	235	2313	9	(0,15),(5,7),(7,6),(144,19),(178,18),(187,8),(204,5),(212,15),(230,20)
1142	317	49	1387	2	(13,16),(41,19)
1145	318	181	2050	3	(35,14),(45,13),(124,18)
1147	319	132	1807	1	(32,17)
1154	320	173	2019	8	(5,15),(21,16),(72,15),(122,8),(137,18),(140,10),(160,20),(170,13)
1157	321	254	2427	2	(35,20),(154,17)
1159	322	24	1279	0	
1164	323	14	1234	6	(1,19),(2,6),(6,5),(6,19),(6,12),(12,12)
1165	324	217	2250	7	(63,12),(67,13),(72,16),(95,5),(128,12),(133,7),(200,11)
1168	325	172	2028	5	(14,19),(30,17),(61,20),(150,20),(151,18)
1171	326	177	2056	7	(16,11),(34,14),(154,7),(159,6),(159,13),(168,13),(171,5)
1176	327	260	2476	8	(30,7),(60,15),(80,6),(91,5),(152,8),(155,17),(158,11),(229,11)
1183	328	22	1293	6	(3,6),(5,16),(8,9),(9,19),(15,20),(21,16)
1189	329	184	2109	3	(22,9),(131,8),(177,16)
1196	330	103	1711	4	(22,19),(26,12),(35,19),(75,20)
1196	331	20	1296	9	(2,11),(4,12),(8,17),(8,17),(11,10),(12,18),(15,6),(17,17),(18,18)
1203	332	22	1313	4	(1,5),(1,16),(5,15),(6,6)
1207	333	252	2467	4	(22,20),(59,10),(130,11),(176,19)
1211	334	142	1921	10	(4,5),(58,17),(70,10),(81,8),(102,20),(105,20),(106,14),(125,11),(135,14),(141,6)
1212	335	175	2087	9	(48,12),(83,15),(87,20),(87,14),(127,18),(131,20),(145,16),(155,6),(174,9)
1218	336	171	2073	0	
1220	337	274	2590	8	(52,7),(120,5),(130,6),(138,8),(143,5),(213,8),(257,5),(266,16)
1223	338	195	2198	7	(10,15),(22,5),(23,10),(94,15),(113,17),(122,8),(132,11)
1230	339	267	2565	9	(4,5),(68,7),(71,9),(170,7),(179,7),(193,6),(203,10),(237,6),(242,20)
1235	340	55	1510	7	(0,17),(17,11),(19,15),(32,11),(34,20),(44,5),(44,11)
1235	341	88	1675	9	(17,8),(36,10),(44,11),(49,19),(56,5),(62,7),(63,15),(67,19),(83,15)
1241	342	144	1961	3	(46,19),(73,9),(96,19)
1241	343	282	2651	10	(19,8),(22,12),(26,12),(79,11),(95,19),(116,6),(140,5),(162,16),(169,10),(181,7)
1247	344	137	1932	8	(24,11),(35,17),(52,11),(66,13),(94,14),(103,18),(104,5),(130,11)
1253	345	90	1703	10	(11,18),(13,15),(30,16),(35,6),(52,7),(72,19),(74,8),(78,10),(81,14),(86,19)
1254	346	113	1819	5	(16,17),(36,11),(55,7),(74,19),(76,5)
1261	347	204	2281	10	(46,10),(64,9),(75,10),(89,9),(95,8),(102,5),(136,20),(170,13),(187,8),(201,11)
1264	348	224	2384	7	(62,8),(97,20),(115,7),(129,10),(189,5),(200,15),(219,19)
1266	349	280	2666	0	
1267	350	261	2572	9	(11,5),(33,10),(44,6),(57,13),(70,18),(74,16),(80,6),(104,14),(207,10)
1274	351	182	2184	0	
1281	352	231	2436	5	(61,16),(107,20),(116,6),(198,13),(224,10)
1285	353	125	1910	7	(3,7),(40,6),(63,10),(66,5),(85,7),(94,11),(120,15)
1292	354	114	1862	7	(1,16),(11,8),(32,7),(45,15),(56,5),(73,5),(82,12)
1294	355	70	1644	9	(1,14),(10,9),(16,12),(28,10),(31,19),(37,12),(45,16),(51,10),(57,15)
1301	356	242	2511	6	(3,9),(40,13),(50,10),(81,5),(171,13),(212,11)
1308	357	13	1373	3	(8,5),(8,19),(13,10)
1315	358	280	2715	10	(8,18),(21,16),(33,14),(67,11),(72,14),(103,9),(159,13),(159,12),(169,14),(232,19)
1317	359	126	1947	3	(31,11),(79,19),(109,20)
1319	360	90	1769	2	(14,16),(42,10)
1323	361	238	2513	1	(97,13)
1330	362	11	1385	7	(1,6),(1,9),(2,12),(3,12),(6,17),(7,7),(10,14)
1335	363	120	1935	10	(13,6),(26,18),(58,7),(65,5),(78,5),(84,9),(95,9),(97,18),(112,16),(118,17)
1338	364	153	2103	2	(82,11),(115,13)
1341	365	42	1551	9	(3,11),(9,13),(13,15),(18,14),(25,5),(32,11),(34,20),(36,5),(41,20)
1341	366	174	2211	4	(5,6),(12,19),(13,15),(131,16)
1346	367	32	1506	7	(7,20),(10,15),(12,12),(12,17),(18,14),(25,16),(30,17)
